"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category","Lat","Long"
"3971","HIAWATHA","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","HUNTERSTON","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","JACK RIVER","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","LANGSBOROUGH","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","MACKS CREEK","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","MADALYA","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","MANNS BEACH","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","PORT ALBERT","VIC",,"PORT ALBERT LPO               ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","ROBERTSONS BEACH","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","SNAKE ISLAND","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","STACEYS BRIDGE","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","TARRA VALLEY","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","TARRAVILLE","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","WON WRON","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","YARRAM","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3975","LYNBROOK","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.050457","145.257531"
"3975","LYNDHURST","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.050457","145.257531"
"3976","HAMPTON PARK","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.032221","145.267863"
"3977","BOTANIC RIDGE","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CANNONS CREEK","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CRANBOURNE","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CRANBOURNE EAST","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CRANBOURNE NORTH","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CRANBOURNE SOUTH","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","CRANBOURNE WEST","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","DEVON MEADOWS","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","JUNCTION VILLAGE","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","SANDHURST","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3977","SKYE","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.212992","145.315447"
"3978","CARDINIA","VIC",,"CLYDE LPO                     ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.145962","145.423291"
"3978","CLYDE","VIC",,"CLYDE LPO                     ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.145962","145.423291"
"3978","CLYDE NORTH","VIC",,"CLYDE LPO                     ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.145962","145.423291"
"3979","ALMURTA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.434865","145.558415"
"3979","GLEN ALVIE","VIC",,"LOCH LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.434865","145.558415"
"3979","KERNOT","VIC",,"KERNOT","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.434865","145.558415"
"3980","BLIND BIGHT","VIC",,"TOORADIN LPO                  ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.211236","145.340207"
"3980","TOORADIN","VIC",,"TOORADIN LPO                  ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.211236","145.340207"
"3980","WARNEET","VIC",,"TOORADIN LPO                  ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.211236","145.340207"
"3981","BAYLES","VIC",,"BAYLES LPO                    ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","CATANI","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","DALMORE","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","HEATH HILL","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","KOO WEE RUP","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","KOO WEE RUP NORTH","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3981","YANNATHAN","VIC",,"KOO WEE RUP","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.179036","145.573638"
"3984","ADAMS ESTATE","VIC",,"CORINELLA LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","CALDERMEADE","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","CORINELLA","VIC",,"CORINELLA LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","CORONET BAY","VIC",,"CORINELLA LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","GRANTVILLE","VIC",,"GRANTVILLE LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","JAM JERRUP","VIC",,"CORINELLA LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","LANG LANG","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","LANG LANG EAST","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","MONOMEITH","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","PIONEER BAY","VIC",,"CORINELLA LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","QUEENSFERRY","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","TENBY POINT","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3984","THE GURDIES","VIC",,"LANG LANG LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.323843","145.539805"
"3987","NYORA","VIC",,"NYORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.333067","145.670441"
"3988","MOUNTAIN VIEW","VIC",,"POOWONG LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.294339","145.886342"
"3988","POOWONG","VIC",,"POOWONG LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.294339","145.886342"
"3988","POOWONG EAST","VIC",,"POOWONG LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.294339","145.886342"
"3988","POOWONG NORTH","VIC",,"POOWONG LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.294339","145.886342"
"3990","GLEN FORBES","VIC",,"GLEN FORBES","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449183","145.532297"
"3991","BASS","VIC",,"BASS LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.480541","145.467733"
"3992","BLACKWOOD FOREST","VIC",,"DALYSTON LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.493513","145.616162"
"3992","DALYSTON","VIC",,"DALYSTON LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.493513","145.616162"
"3992","RYANSTON","VIC",,"DALYSTON LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.493513","145.616162"
"3992","WEST CREEK","VIC",,"DALYSTON LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.493513","145.616162"
"3995","ANDERSON","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","ARCHIES CREEK","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","CAPE PATERSON","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","HARMERS HAVEN","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","KILCUNDA","VIC",,"KILCUNDA LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","LANCE CREEK","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","NORTH WONTHAGGI","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","SOUTH DUDLEY","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","ST CLAIR","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","WATTLE BANK","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","WONTHAGGI","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3995","WOOLAMAI","VIC",,"WONTHAGGI POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.527605","145.446731"
"3996","INVERLOCH","VIC",,"INVERLOCH LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.632958","145.729641"
"3996","POUND CREEK","VIC",,"INVERLOCH LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.632958","145.729641"
"4000","BRISBANE","QLD",,"CITY DC - BRISBANE","419","Q1 ","035","BRISBANE CENTRAL","Delivery Area                                     ","-27.46758","153.027892"
"4000","BRISBANE ADELAIDE STREET","QLD","PO Boxes","CITY DC - BRISBANE","419","Q1 ","035","BRISBANE CENTRAL","Delivery Area                                     ","-27.46758","153.027892"
"4000","BRISBANE GPO","QLD",,"CITY DC - BRISBANE","419","Q1 ","035","BRISBANE CENTRAL","Delivery Area                                     ","-27.46758","153.027892"
